year,session,utt_id,morph_issue,morph_path,source_pcm_seconds,source_pcm_category,text_duration_status,csv_duration_seconds,hangul_syllables,eojeol_count,hangul_syllables_per_second,eojeol_per_second,exclusion_reason,recommended_action
2021,SDRW2100002153,SDRW2100002153.1.1.135,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.135.TextGrid,0.100,원본짧음,ok,4.363000,22,10,5.042,2.292,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.136,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.136.TextGrid,0.100,원본짧음,ok,3.604000,19,10,5.272,2.775,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.137,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.137.TextGrid,0.100,원본짧음,ok,3.060000,19,8,6.209,2.614,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.138,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.138.TextGrid,0.100,원본짧음,ok,4.068000,18,7,4.425,1.721,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.139,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.139.TextGrid,0.100,원본짧음,ok,4.996000,15,8,3.002,1.601,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.14,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.14.TextGrid,0.100,원본짧음,ok,1.813000,6,3,3.309,1.655,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.140,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.140.TextGrid,0.100,원본짧음,ok,1.476000,8,3,5.420,2.033,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.141,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.141.TextGrid,0.100,원본짧음,ok,4.874000,23,9,4.719,1.847,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.142,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.142.TextGrid,0.100,원본짧음,ok,3.097000,14,7,4.521,2.260,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.143,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.143.TextGrid,0.100,원본짧음,ok,2.262000,13,5,5.747,2.210,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.144,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.144.TextGrid,0.100,원본짧음,ok,2.131000,17,6,7.977,2.816,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.145,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.145.TextGrid,0.100,원본짧음,ok,4.148000,25,7,6.027,1.688,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.146,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.146.TextGrid,0.100,원본짧음,ok,3.139000,13,6,4.141,1.911,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.147,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.147.TextGrid,0.100,원본짧음,ok,3.444000,20,9,5.807,2.613,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.148,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.148.TextGrid,0.100,원본짧음,ok,3.827000,21,7,5.487,1.829,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.149,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.149.TextGrid,0.100,원본짧음,ok,2.692000,17,8,6.315,2.972,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.15,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.15.TextGrid,0.100,원본짧음,ok,4.906000,27,9,5.503,1.834,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.150,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.150.TextGrid,0.100,원본짧음,ok,4.212000,26,9,6.173,2.137,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.151,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.151.TextGrid,0.100,원본짧음,ok,2.083000,12,6,5.761,2.880,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.152,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.152.TextGrid,0.100,원본짧음,ok,3.812000,13,4,3.410,1.049,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.153,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.153.TextGrid,0.100,원본짧음,ok,1.732000,9,4,5.196,2.309,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.154,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.154.TextGrid,0.100,원본짧음,ok,4.339000,18,7,4.148,1.613,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.155,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.155.TextGrid,0.100,원본짧음,ok,3.884000,22,8,5.664,2.060,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.156,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.156.TextGrid,0.100,원본짧음,ok,3.129000,18,5,5.753,1.598,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.157,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.157.TextGrid,0.100,원본짧음,ok,3.071000,10,3,3.256,0.977,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.158,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.158.TextGrid,0.100,원본짧음,ok,2.580000,11,4,4.264,1.550,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.159,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.159.TextGrid,0.100,원본짧음,ok,2.401000,6,2,2.499,0.833,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.16,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.16.TextGrid,0.100,원본짧음,ok,1.983000,12,5,6.051,2.521,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.160,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.160.TextGrid,0.100,원본짧음,ok,4.426000,21,8,4.745,1.808,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.161,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.161.TextGrid,0.100,원본짧음,ok,1.320000,3,1,2.273,0.758,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.162,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.162.TextGrid,0.100,원본짧음,ok,1.803000,5,2,2.773,1.109,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.163,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.163.TextGrid,0.100,원본짧음,ok,5.087000,32,12,6.291,2.359,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.164,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.164.TextGrid,0.100,원본짧음,ok,3.260000,16,5,4.908,1.534,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.165,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.165.TextGrid,0.100,원본짧음,ok,4.695000,16,7,3.408,1.491,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.166,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.166.TextGrid,0.100,원본짧음,ok,4.595000,23,9,5.005,1.959,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.167,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.167.TextGrid,0.100,원본짧음,ok,4.623000,27,10,5.840,2.163,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.168,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.168.TextGrid,0.100,원본짧음,ok,2.089000,6,2,2.872,0.957,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.169,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.169.TextGrid,0.100,원본짧음,ok,3.761000,22,8,5.850,2.127,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.17,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.17.TextGrid,0.100,원본짧음,ok,4.275000,18,6,4.211,1.404,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.170,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.170.TextGrid,0.100,원본짧음,ok,1.561000,7,2,4.484,1.281,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.171,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.171.TextGrid,0.100,원본짧음,ok,3.431000,19,6,5.538,1.749,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.172,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.172.TextGrid,0.000,원본짧음,ok,4.784000,19,8,3.972,1.672,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.173,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.173.TextGrid,0.000,원본짧음,ok,4.415000,19,9,4.304,2.039,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.174,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.174.TextGrid,0.100,원본짧음,ok,4.628000,18,6,3.889,1.296,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.175,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.175.TextGrid,0.100,원본짧음,ok,4.420000,24,10,5.430,2.262,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.176,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.176.TextGrid,0.100,원본짧음,ok,3.124000,9,4,2.881,1.280,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.177,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.177.TextGrid,0.100,원본짧음,ok,3.460000,12,5,3.468,1.445,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.178,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.178.TextGrid,0.100,원본짧음,ok,4.868000,23,8,4.725,1.643,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.179,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.179.TextGrid,0.100,원본짧음,ok,3.380000,15,6,4.438,1.775,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.18,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.18.TextGrid,0.100,원본짧음,ok,2.452000,13,5,5.302,2.039,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.180,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.180.TextGrid,0.100,원본짧음,ok,4.484000,24,10,5.352,2.230,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.181,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.181.TextGrid,0.100,원본짧음,ok,2.163000,7,3,3.236,1.387,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.182,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.182.TextGrid,0.100,원본짧음,ok,4.050000,26,11,6.420,2.716,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.183,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.183.TextGrid,0.100,원본짧음,ok,3.172000,23,7,7.251,2.207,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.184,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.184.TextGrid,0.100,원본짧음,ok,3.588000,13,6,3.623,1.672,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.185,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.185.TextGrid,0.100,원본짧음,ok,4.739000,29,9,6.119,1.899,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.186,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.186.TextGrid,0.100,원본짧음,ok,3.138000,11,5,3.505,1.593,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.187,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.187.TextGrid,0.100,원본짧음,ok,4.566000,25,8,5.475,1.752,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.188,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.188.TextGrid,0.100,원본짧음,ok,2.387000,12,5,5.027,2.095,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.189,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.189.TextGrid,0.100,원본짧음,ok,2.194000,12,5,5.469,2.279,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.19,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.19.TextGrid,0.100,원본짧음,ok,3.780000,18,7,4.762,1.852,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.190,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.190.TextGrid,0.100,원본짧음,ok,2.992000,17,8,5.682,2.674,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.191,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.191.TextGrid,0.100,원본짧음,ok,0.995000,1,1,1.005,1.005,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.192,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.192.TextGrid,0.100,원본짧음,ok,4.419000,13,6,2.942,1.358,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.193,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.193.TextGrid,0.100,원본짧음,ok,4.993000,29,9,5.808,1.803,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.194,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.194.TextGrid,0.000,원본짧음,ok,1.279000,6,3,4.691,2.346,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.195,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.195.TextGrid,0.000,원본짧음,ok,1.028000,1,1,0.973,0.973,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.196,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.196.TextGrid,0.100,원본짧음,ok,4.232000,21,9,4.962,2.127,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.197,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.197.TextGrid,0.100,원본짧음,ok,4.198000,25,9,5.955,2.144,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.198,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.198.TextGrid,0.100,원본짧음,ok,3.829000,19,7,4.962,1.828,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.199,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.199.TextGrid,0.100,원본짧음,ok,4.379000,21,8,4.796,1.827,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.2,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.2.TextGrid,0.100,원본짧음,ok,4.179000,19,5,4.547,1.196,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.20,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.20.TextGrid,0.100,원본짧음,ok,2.840000,13,6,4.577,2.113,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.200,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.200.TextGrid,0.100,원본짧음,ok,2.200000,12,4,5.455,1.818,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.201,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.201.TextGrid,0.100,원본짧음,ok,3.547000,12,5,3.383,1.410,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.202,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.202.TextGrid,0.100,원본짧음,ok,1.857000,7,2,3.770,1.077,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.203,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.203.TextGrid,0.100,원본짧음,ok,2.509000,11,5,4.384,1.993,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.204,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.204.TextGrid,0.100,원본짧음,ok,5.092000,31,12,6.088,2.357,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.205,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.205.TextGrid,0.100,원본짧음,ok,4.787000,27,12,5.640,2.507,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.206,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.206.TextGrid,0.100,원본짧음,ok,3.379000,13,5,3.847,1.480,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.207,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.207.TextGrid,0.100,원본짧음,ok,2.740000,11,4,4.015,1.460,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.208,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.208.TextGrid,0.100,원본짧음,ok,3.652000,22,9,6.024,2.464,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.209,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.209.TextGrid,0.100,원본짧음,ok,4.052000,20,7,4.936,1.728,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.21,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.21.TextGrid,0.100,원본짧음,ok,3.062000,7,3,2.286,0.980,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.210,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.210.TextGrid,0.100,원본짧음,ok,4.180000,21,6,5.024,1.435,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.211,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.211.TextGrid,0.100,원본짧음,ok,3.441000,15,6,4.359,1.744,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.212,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.212.TextGrid,0.100,원본짧음,ok,3.124000,11,5,3.521,1.601,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.213,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.213.TextGrid,0.100,원본짧음,ok,4.532000,13,3,2.868,0.662,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.214,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.214.TextGrid,0.100,원본짧음,ok,2.701000,11,5,4.073,1.851,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.215,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.215.TextGrid,0.100,원본짧음,ok,4.559000,23,8,5.045,1.755,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.216,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.216.TextGrid,0.100,원본짧음,ok,3.685000,8,3,2.171,0.814,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.217,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.217.TextGrid,0.100,원본짧음,ok,2.314000,16,5,6.914,2.161,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.218,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.218.TextGrid,0.100,원본짧음,ok,4.436000,10,5,2.254,1.127,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.219,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.219.TextGrid,0.100,원본짧음,ok,2.580000,11,6,4.264,2.326,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.22,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.22.TextGrid,0.100,원본짧음,ok,2.463000,14,4,5.684,1.624,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.220,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.220.TextGrid,0.100,원본짧음,ok,1.320000,5,2,3.788,1.515,source_pcm_too_short,exclude_source_audio_unusable
2021,SDRW2100002153,SDRW2100002153.1.1.221,morph_source_missing,D:\20_AUDIO\06_textgrid_merged\2021\SDRW2100002153\SDRW2100002153.1.1.221.TextGrid,0.100,원본짧음,ok,3.176000,19,8,5.982,2.519,source_pcm_too_short,exclude_source_audio_unusable
