year,session_id,utt_id,reason,lab_path,lab_bytes,wav_path,wav_exists,analysis_eligible,morph_disposition
2021,SDRW2100001747,SDRW2100001747.1.1.90,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001747\SDRW2100001747.1.1.90.lab,37,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001747\SDRW2100001747.1.1.90.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001747,SDRW2100001747.1.1.91,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001747\SDRW2100001747.1.1.91.lab,33,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001747\SDRW2100001747.1.1.91.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001747,SDRW2100001747.1.1.92,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001747\SDRW2100001747.1.1.92.lab,38,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001747\SDRW2100001747.1.1.92.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001747,SDRW2100001747.1.1.93,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001747\SDRW2100001747.1.1.93.lab,60,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001747\SDRW2100001747.1.1.93.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001747,SDRW2100001747.1.1.94,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001747\SDRW2100001747.1.1.94.lab,76,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001747\SDRW2100001747.1.1.94.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001747,SDRW2100001747.1.1.95,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001747\SDRW2100001747.1.1.95.lab,55,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001747\SDRW2100001747.1.1.95.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001747,SDRW2100001747.1.1.96,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001747\SDRW2100001747.1.1.96.lab,27,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001747\SDRW2100001747.1.1.96.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001747,SDRW2100001747.1.1.97,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001747\SDRW2100001747.1.1.97.lab,29,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001747\SDRW2100001747.1.1.97.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001747,SDRW2100001747.1.1.98,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001747\SDRW2100001747.1.1.98.lab,23,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001747\SDRW2100001747.1.1.98.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001747,SDRW2100001747.1.1.99,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001747\SDRW2100001747.1.1.99.lab,59,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001747\SDRW2100001747.1.1.99.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001752,SDRW2100001752.1.1.272,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001752\SDRW2100001752.1.1.272.lab,51,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001752\SDRW2100001752.1.1.272.wav,True,True,
2021,SDRW2100001753,SDRW2100001753.1.1.97,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001753\SDRW2100001753.1.1.97.lab,111,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001753\SDRW2100001753.1.1.97.wav,True,True,
2021,SDRW2100001755,SDRW2100001755.1.1.140,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001755\SDRW2100001755.1.1.140.lab,102,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001755\SDRW2100001755.1.1.140.wav,True,True,
2021,SDRW2100001759,SDRW2100001759.1.1.224,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001759\SDRW2100001759.1.1.224.lab,109,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001759\SDRW2100001759.1.1.224.wav,True,True,
2021,SDRW2100001774,SDRW2100001774.1.1.158,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001774\SDRW2100001774.1.1.158.lab,140,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001774\SDRW2100001774.1.1.158.wav,True,True,
2021,SDRW2100001776,SDRW2100001776.1.1.247,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001776\SDRW2100001776.1.1.247.lab,35,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001776\SDRW2100001776.1.1.247.wav,True,True,
2021,SDRW2100001780,SDRW2100001780.1.1.116,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001780\SDRW2100001780.1.1.116.lab,98,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001780\SDRW2100001780.1.1.116.wav,True,True,
2021,SDRW2100001783,SDRW2100001783.1.1.78,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001783\SDRW2100001783.1.1.78.lab,55,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001783\SDRW2100001783.1.1.78.wav,True,True,
2021,SDRW2100001791,SDRW2100001791.1.1.179,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001791\SDRW2100001791.1.1.179.lab,48,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001791\SDRW2100001791.1.1.179.wav,True,True,
2021,SDRW2100001794,SDRW2100001794.1.1.269,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001794\SDRW2100001794.1.1.269.lab,33,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001794\SDRW2100001794.1.1.269.wav,True,True,
2021,SDRW2100001795,SDRW2100001795.1.1.291,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001795\SDRW2100001795.1.1.291.lab,79,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001795\SDRW2100001795.1.1.291.wav,True,True,
2021,SDRW2100001810,SDRW2100001810.1.1.363,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001810\SDRW2100001810.1.1.363.lab,3,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001810\SDRW2100001810.1.1.363.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001814,SDRW2100001814.1.1.198,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001814\SDRW2100001814.1.1.198.lab,83,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001814\SDRW2100001814.1.1.198.wav,True,True,
2021,SDRW2100001816,SDRW2100001816.1.1.11,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001816\SDRW2100001816.1.1.11.lab,37,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001816\SDRW2100001816.1.1.11.wav,True,True,
2021,SDRW2100001817,SDRW2100001817.1.1.214,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001817\SDRW2100001817.1.1.214.lab,19,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001817\SDRW2100001817.1.1.214.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001817,SDRW2100001817.1.1.417,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001817\SDRW2100001817.1.1.417.lab,19,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001817\SDRW2100001817.1.1.417.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001817,SDRW2100001817.1.1.436,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001817\SDRW2100001817.1.1.436.lab,33,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001817\SDRW2100001817.1.1.436.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001817,SDRW2100001817.1.1.463,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001817\SDRW2100001817.1.1.463.lab,9,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001817\SDRW2100001817.1.1.463.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001817,SDRW2100001817.1.1.464,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001817\SDRW2100001817.1.1.464.lab,47,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001817\SDRW2100001817.1.1.464.wav,True,True,
2021,SDRW2100001817,SDRW2100001817.1.1.506,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001817\SDRW2100001817.1.1.506.lab,47,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001817\SDRW2100001817.1.1.506.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001817,SDRW2100001817.1.1.535,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001817\SDRW2100001817.1.1.535.lab,39,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001817\SDRW2100001817.1.1.535.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001842,SDRW2100001842.1.1.26,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001842\SDRW2100001842.1.1.26.lab,55,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001842\SDRW2100001842.1.1.26.wav,True,True,
2021,SDRW2100001842,SDRW2100001842.1.1.81,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001842\SDRW2100001842.1.1.81.lab,56,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001842\SDRW2100001842.1.1.81.wav,True,True,
2021,SDRW2100001850,SDRW2100001850.1.1.160,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001850\SDRW2100001850.1.1.160.lab,71,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001850\SDRW2100001850.1.1.160.wav,True,True,
2021,SDRW2100001853,SDRW2100001853.1.1.113,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001853\SDRW2100001853.1.1.113.lab,89,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001853\SDRW2100001853.1.1.113.wav,True,True,
2021,SDRW2100001853,SDRW2100001853.1.1.88,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001853\SDRW2100001853.1.1.88.lab,67,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001853\SDRW2100001853.1.1.88.wav,True,True,
2021,SDRW2100001855,SDRW2100001855.1.1.159,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001855\SDRW2100001855.1.1.159.lab,90,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001855\SDRW2100001855.1.1.159.wav,True,True,
2021,SDRW2100001855,SDRW2100001855.1.1.17,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001855\SDRW2100001855.1.1.17.lab,88,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001855\SDRW2100001855.1.1.17.wav,True,True,
2021,SDRW2100001863,SDRW2100001863.1.1.246,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001863\SDRW2100001863.1.1.246.lab,17,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001863\SDRW2100001863.1.1.246.wav,True,True,
2021,SDRW2100001872,SDRW2100001872.1.1.1,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.1.lab,35,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.1.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.10,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.10.lab,57,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.10.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.100,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.100.lab,42,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.100.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.101,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.101.lab,78,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.101.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.102,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.102.lab,53,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.102.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.103,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.103.lab,33,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.103.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.104,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.104.lab,76,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.104.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.105,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.105.lab,19,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.105.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.106,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.106.lab,93,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.106.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.107,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.107.lab,72,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.107.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.108,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.108.lab,62,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.108.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.109,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.109.lab,79,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.109.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.11,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.11.lab,53,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.11.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.110,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.110.lab,92,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.110.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.111,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.111.lab,26,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.111.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.112,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.112.lab,78,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.112.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.113,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.113.lab,57,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.113.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.114,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.114.lab,49,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.114.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.115,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.115.lab,72,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.115.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.116,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.116.lab,34,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.116.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.117,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.117.lab,71,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.117.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.118,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.118.lab,63,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.118.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.119,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.119.lab,73,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.119.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.12,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.12.lab,83,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.12.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.120,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.120.lab,26,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.120.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.121,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.121.lab,54,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.121.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.122,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.122.lab,57,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.122.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.123,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.123.lab,33,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.123.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.124,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.124.lab,130,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.124.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.125,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.125.lab,44,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.125.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.126,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.126.lab,52,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.126.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.127,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.127.lab,41,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.127.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.128,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.128.lab,53,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.128.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.129,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.129.lab,70,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.129.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.13,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.13.lab,70,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.13.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.130,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.130.lab,49,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.130.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.131,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.131.lab,39,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.131.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.132,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.132.lab,69,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.132.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.133,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.133.lab,65,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.133.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.134,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.134.lab,51,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.134.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.135,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.135.lab,74,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.135.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.136,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.136.lab,48,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.136.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.137,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.137.lab,68,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.137.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.138,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.138.lab,69,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.138.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.139,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.139.lab,57,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.139.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.14,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.14.lab,35,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.14.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.140,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.140.lab,100,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.140.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.141,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.141.lab,50,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.141.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.142,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.142.lab,90,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.142.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.143,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.143.lab,33,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.143.wav,True,False,exclude_source_audio_unusable
2021,SDRW2100001872,SDRW2100001872.1.1.144,no_textgrid_after_mfa,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.144.lab,49,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001872\SDRW2100001872.1.1.144.wav,True,False,exclude_source_audio_unusable
