year,session,target_utt_id,source_utt_id,status,block_length,target_duration_seconds,source_duration_seconds,duration_residual_seconds,source_wav
2021,SDRW2100001962,SDRW2100001962.1.1.2,SDRW2100001962.1.1.2,identity_high_confidence,1,3.619,3.619875,-0.009125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.2.wav
2021,SDRW2100001962,SDRW2100001962.1.1.3,SDRW2100001962.1.1.3,identity_high_confidence,1,2.741,2.739875,-0.011125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.3.wav
2021,SDRW2100001962,SDRW2100001962.1.1.4,SDRW2100001962.1.1.4,identity_high_confidence,1,1.62,1.619875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.4.wav
2021,SDRW2100001962,SDRW2100001962.1.1.5,SDRW2100001962.1.1.5,identity_high_confidence,1,2.54,2.539875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.5.wav
2021,SDRW2100001962,SDRW2100001962.1.1.6,SDRW2100001962.1.1.6,identity_high_confidence,1,3.076,3.079875,-0.006125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.6.wav
2021,SDRW2100001962,SDRW2100001962.1.1.7,SDRW2100001962.1.1.7,identity_high_confidence,1,1.873,1.869875,-0.013125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.7.wav
2021,SDRW2100001962,SDRW2100001962.1.1.8,SDRW2100001962.1.1.8,identity_high_confidence,1,3.159,3.159875,-0.009125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.8.wav
2021,SDRW2100001962,SDRW2100001962.1.1.9,SDRW2100001962.1.1.9,identity_high_confidence,1,3.454,3.449875,-0.014125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.9.wav
2021,SDRW2100001962,SDRW2100001962.1.1.10,SDRW2100001962.1.1.10,identity_high_confidence,1,3.027,3.029875,-0.007125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.10.wav
2021,SDRW2100001962,SDRW2100001962.1.1.11,SDRW2100001962.1.1.11,identity_high_confidence,1,1.457,1.449875,-0.017125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.11.wav
2021,SDRW2100001962,SDRW2100001962.1.1.12,SDRW2100001962.1.1.12,identity_high_confidence,1,2.896,2.899875,-0.006125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.12.wav
2021,SDRW2100001962,SDRW2100001962.1.1.13,SDRW2100001962.1.1.13,identity_high_confidence,1,3.534,3.539875,-0.004125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.13.wav
2021,SDRW2100001962,SDRW2100001962.1.1.14,SDRW2100001962.1.1.14,identity_high_confidence,1,3.081,3.079875,-0.011125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.14.wav
2021,SDRW2100001962,SDRW2100001962.1.1.15,SDRW2100001962.1.1.15,identity_high_confidence,1,1.72,1.719875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.15.wav
2021,SDRW2100001962,SDRW2100001962.1.1.16,SDRW2100001962.1.1.16,identity_high_confidence,1,3.525,3.519875,-0.015125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.16.wav
2021,SDRW2100001962,SDRW2100001962.1.1.17,SDRW2100001962.1.1.17,identity_high_confidence,1,1.775,1.779875,-0.005125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.17.wav
2021,SDRW2100001962,SDRW2100001962.1.1.18,SDRW2100001962.1.1.18,identity_high_confidence,1,3.07,3.069875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.18.wav
2021,SDRW2100001962,SDRW2100001962.1.1.19,SDRW2100001962.1.1.19,identity_high_confidence,1,2.787,2.789875,-0.007125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.19.wav
2021,SDRW2100001962,SDRW2100001962.1.1.20,SDRW2100001962.1.1.20,identity_high_confidence,1,2.012,2.009875,-0.012125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.20.wav
2021,SDRW2100001962,SDRW2100001962.1.1.21,SDRW2100001962.1.1.21,identity_high_confidence,1,1.853,1.849875,-0.013125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.21.wav
2021,SDRW2100001962,SDRW2100001962.1.1.22,SDRW2100001962.1.1.22,identity_high_confidence,1,3.634,3.639875,-0.004125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.22.wav
2021,SDRW2100001962,SDRW2100001962.1.1.23,SDRW2100001962.1.1.23,identity_high_confidence,1,3.324,3.319875,-0.014125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.23.wav
2021,SDRW2100001962,SDRW2100001962.1.1.24,SDRW2100001962.1.1.24,identity_high_confidence,1,3.991,3.989875,-0.011125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.24.wav
2021,SDRW2100001962,SDRW2100001962.1.1.25,SDRW2100001962.1.1.25,identity_high_confidence,1,3.655,3.659875,-0.005125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.25.wav
2021,SDRW2100001962,SDRW2100001962.1.1.26,SDRW2100001962.1.1.26,identity_high_confidence,1,3.249,3.239875,-0.019125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.26.wav
2021,SDRW2100001962,SDRW2100001962.1.1.27,SDRW2100001962.1.1.27,identity_high_confidence,1,2.15,2.149875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.27.wav
2021,SDRW2100001962,SDRW2100001962.1.1.28,SDRW2100001962.1.1.28,identity_high_confidence,1,2.02,2.019875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.28.wav
2021,SDRW2100001962,SDRW2100001962.1.1.29,SDRW2100001962.1.1.29,identity_high_confidence,1,1.564,1.569875,-0.004125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.29.wav
2021,SDRW2100001962,SDRW2100001962.1.1.30,SDRW2100001962.1.1.30,identity_high_confidence,1,1.267,1.269875,-0.007125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.30.wav
2021,SDRW2100001962,SDRW2100001962.1.1.31,SDRW2100001962.1.1.31,identity_high_confidence,1,1.328,1.319875,-0.018125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.31.wav
2021,SDRW2100001962,SDRW2100001962.1.1.32,SDRW2100001962.1.1.32,identity_high_confidence,1,1.887,1.889875,-0.007125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.32.wav
2021,SDRW2100001962,SDRW2100001962.1.1.33,SDRW2100001962.1.1.33,identity_high_confidence,1,2.118,2.119875,-0.008125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.33.wav
2021,SDRW2100001962,SDRW2100001962.1.1.34,SDRW2100001962.1.1.34,identity_high_confidence,1,3.042,3.039875,-0.012125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.34.wav
2021,SDRW2100001962,SDRW2100001962.1.1.35,SDRW2100001962.1.1.35,identity_high_confidence,1,2.01,2.01,-0.01,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.35.wav
2021,SDRW2100001962,SDRW2100001962.1.1.36,SDRW2100001962.1.1.36,identity_high_confidence,1,2.98,2.98,-0.01,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.36.wav
2021,SDRW2100001962,SDRW2100001962.1.1.37,SDRW2100001962.1.1.37,identity_high_confidence,1,2.915,2.919875,-0.005125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.37.wav
2021,SDRW2100001962,SDRW2100001962.1.1.38,SDRW2100001962.1.1.38,identity_high_confidence,1,2.235,2.229875,-0.015125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.38.wav
2021,SDRW2100001962,SDRW2100001962.1.1.39,SDRW2100001962.1.1.39,identity_high_confidence,1,2.636,2.639875,-0.006125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.39.wav
2021,SDRW2100001962,SDRW2100001962.1.1.40,SDRW2100001962.1.1.40,identity_high_confidence,1,3.312,3.309875,-0.012125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.40.wav
2021,SDRW2100001962,SDRW2100001962.1.1.41,SDRW2100001962.1.1.41,identity_high_confidence,1,0.506,0.51,-0.006,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.41.wav
2021,SDRW2100001962,SDRW2100001962.1.1.42,SDRW2100001962.1.1.42,identity_high_confidence,1,1.63,1.629875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.42.wav
2021,SDRW2100001962,SDRW2100001962.1.1.43,SDRW2100001962.1.1.43,identity_high_confidence,1,1.806,1.809875,-0.006125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.43.wav
2021,SDRW2100001962,SDRW2100001962.1.1.44,SDRW2100001962.1.1.44,identity_high_confidence,1,1.904,1.899875,-0.014125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.44.wav
2021,SDRW2100001962,SDRW2100001962.1.1.45,SDRW2100001962.1.1.45,identity_high_confidence,1,2.065,2.059875,-0.015125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.45.wav
2021,SDRW2100001962,SDRW2100001962.1.1.46,SDRW2100001962.1.1.46,identity_high_confidence,1,0.685,0.689875,-0.005125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.46.wav
2021,SDRW2100001962,SDRW2100001962.1.1.47,SDRW2100001962.1.1.47,identity_high_confidence,1,3.399,3.399875,-0.009125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.47.wav
2021,SDRW2100001962,SDRW2100001962.1.1.48,SDRW2100001962.1.1.48,identity_high_confidence,1,1.571,1.569875,-0.011125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.48.wav
2021,SDRW2100001962,SDRW2100001962.1.1.49,SDRW2100001962.1.1.49,identity_high_confidence,1,2.17,2.169875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.49.wav
2021,SDRW2100001962,SDRW2100001962.1.1.50,SDRW2100001962.1.1.50,identity_high_confidence,1,3.671,3.669875,-0.011125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.50.wav
2021,SDRW2100001962,SDRW2100001962.1.1.51,SDRW2100001962.1.1.51,identity_high_confidence,1,3.259,3.259875,-0.009125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.51.wav
2021,SDRW2100001962,SDRW2100001962.1.1.52,SDRW2100001962.1.1.52,identity_high_confidence,1,2.73,2.729875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.52.wav
2021,SDRW2100001962,SDRW2100001962.1.1.53,SDRW2100001962.1.1.53,identity_high_confidence,1,1.99,1.989875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.53.wav
2021,SDRW2100001962,SDRW2100001962.1.1.54,SDRW2100001962.1.1.54,identity_high_confidence,1,1.051,1.049875,-0.011125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.54.wav
2021,SDRW2100001962,SDRW2100001962.1.1.55,SDRW2100001962.1.1.55,identity_high_confidence,1,1.579,1.579875,-0.009125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.55.wav
2021,SDRW2100001962,SDRW2100001962.1.1.56,SDRW2100001962.1.1.56,identity_high_confidence,1,1.973,1.969875,-0.013125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.56.wav
2021,SDRW2100001962,SDRW2100001962.1.1.57,SDRW2100001962.1.1.57,identity_high_confidence,1,1.137,1.139875,-0.007125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.57.wav
2021,SDRW2100001962,SDRW2100001962.1.1.58,SDRW2100001962.1.1.58,identity_high_confidence,1,1.782,1.779875,-0.012125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.58.wav
2021,SDRW2100001962,SDRW2100001962.1.1.59,SDRW2100001962.1.1.59,identity_high_confidence,1,1.178,1.179875,-0.008125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.59.wav
2021,SDRW2100001962,SDRW2100001962.1.1.60,SDRW2100001962.1.1.60,identity_high_confidence,1,2.5,2.499875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.60.wav
2021,SDRW2100001962,SDRW2100001962.1.1.61,SDRW2100001962.1.1.61,identity_high_confidence,1,3.49,3.489875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.61.wav
2021,SDRW2100001962,SDRW2100001962.1.1.62,SDRW2100001962.1.1.62,identity_high_confidence,1,1.308,1.309875,-0.008125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.62.wav
2021,SDRW2100001962,SDRW2100001962.1.1.63,SDRW2100001962.1.1.63,identity_high_confidence,1,3.122,3.119875,-0.012125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.63.wav
2021,SDRW2100001962,SDRW2100001962.1.1.64,SDRW2100001962.1.1.64,identity_high_confidence,1,1.24,1.239875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.64.wav
2021,SDRW2100001962,SDRW2100001962.1.1.65,SDRW2100001962.1.1.65,identity_high_confidence,1,2.92,2.919875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.65.wav
2021,SDRW2100001962,SDRW2100001962.1.1.66,SDRW2100001962.1.1.66,identity_high_confidence,1,2.716,2.719875,-0.006125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.66.wav
2021,SDRW2100001962,SDRW2100001962.1.1.67,SDRW2100001962.1.1.67,identity_high_confidence,1,1.984,1.979875,-0.014125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.67.wav
2021,SDRW2100001962,SDRW2100001962.1.1.68,SDRW2100001962.1.1.68,identity_high_confidence,1,1.909,1.909875,-0.009125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.68.wav
2021,SDRW2100001962,SDRW2100001962.1.1.69,SDRW2100001962.1.1.69,identity_high_confidence,1,0.721,0.719875,-0.011125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.69.wav
2021,SDRW2100001962,SDRW2100001962.1.1.70,SDRW2100001962.1.1.70,identity_high_confidence,1,1.24,1.239875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.70.wav
2021,SDRW2100001962,SDRW2100001962.1.1.71,SDRW2100001962.1.1.71,identity_high_confidence,1,3.191,3.189875,-0.011125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.71.wav
2021,SDRW2100001962,SDRW2100001962.1.1.72,SDRW2100001962.1.1.72,identity_high_confidence,1,2.22,2.219875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.72.wav
2021,SDRW2100001962,SDRW2100001962.1.1.73,SDRW2100001962.1.1.73,identity_high_confidence,1,1.66,1.659875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.73.wav
2021,SDRW2100001962,SDRW2100001962.1.1.74,SDRW2100001962.1.1.74,identity_high_confidence,1,3.379,3.379875,-0.009125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.74.wav
2021,SDRW2100001962,SDRW2100001962.1.1.75,SDRW2100001962.1.1.75,identity_high_confidence,1,1.32,1.32,-0.01,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.75.wav
2021,SDRW2100001962,SDRW2100001962.1.1.76,SDRW2100001962.1.1.76,identity_high_confidence,1,1.298,1.3,-0.008,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.76.wav
2021,SDRW2100001962,SDRW2100001962.1.1.77,SDRW2100001962.1.1.77,identity_high_confidence,1,2.76,2.759875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.77.wav
2021,SDRW2100001962,SDRW2100001962.1.1.78,SDRW2100001962.1.1.78,identity_high_confidence,1,2.193,2.189875,-0.013125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.78.wav
2021,SDRW2100001962,SDRW2100001962.1.1.79,SDRW2100001962.1.1.79,identity_high_confidence,1,2.732,2.729875,-0.012125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.79.wav
2021,SDRW2100001962,SDRW2100001962.1.1.80,SDRW2100001962.1.1.80,identity_high_confidence,1,1.74,1.739875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.80.wav
2021,SDRW2100001962,SDRW2100001962.1.1.81,SDRW2100001962.1.1.81,identity_high_confidence,1,1.517,1.519875,-0.007125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.81.wav
2021,SDRW2100001962,SDRW2100001962.1.1.82,SDRW2100001962.1.1.82,identity_high_confidence,1,2.217,2.219875,-0.007125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.82.wav
2021,SDRW2100001962,SDRW2100001962.1.1.83,SDRW2100001962.1.1.83,identity_high_confidence,1,2.129,2.129875,-0.009125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.83.wav
2021,SDRW2100001962,SDRW2100001962.1.1.84,SDRW2100001962.1.1.84,identity_high_confidence,1,3.524,3.519875,-0.014125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.84.wav
2021,SDRW2100001962,SDRW2100001962.1.1.85,SDRW2100001962.1.1.85,identity_high_confidence,1,2.706,2.709875,-0.006125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.85.wav
2021,SDRW2100001962,SDRW2100001962.1.1.86,SDRW2100001962.1.1.86,identity_high_confidence,1,1.349,1.349875,-0.009125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.86.wav
2021,SDRW2100001962,SDRW2100001962.1.1.87,SDRW2100001962.1.1.87,identity_high_confidence,1,1.899,1.899875,-0.009125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.87.wav
2021,SDRW2100001962,SDRW2100001962.1.1.88,SDRW2100001962.1.1.88,identity_high_confidence,1,2.422,2.419875,-0.012125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.88.wav
2021,SDRW2100001962,SDRW2100001962.1.1.89,SDRW2100001962.1.1.89,identity_high_confidence,1,3.661,3.659875,-0.011125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.89.wav
2021,SDRW2100001962,SDRW2100001962.1.1.90,SDRW2100001962.1.1.90,identity_high_confidence,1,3.127,3.129875,-0.007125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.90.wav
2021,SDRW2100001962,SDRW2100001962.1.1.91,SDRW2100001962.1.1.91,identity_high_confidence,1,1.27,1.269875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.91.wav
2021,SDRW2100001962,SDRW2100001962.1.1.92,SDRW2100001962.1.1.92,identity_high_confidence,1,0.65,0.649875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.92.wav
2021,SDRW2100001962,SDRW2100001962.1.1.93,SDRW2100001962.1.1.93,identity_high_confidence,1,2.862,2.859875,-0.012125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.93.wav
2021,SDRW2100001962,SDRW2100001962.1.1.94,SDRW2100001962.1.1.94,identity_high_confidence,1,3.877,3.879875,-0.007125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.94.wav
2021,SDRW2100001962,SDRW2100001962.1.1.95,SDRW2100001962.1.1.95,identity_high_confidence,1,2.284,2.279875,-0.014125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.95.wav
2021,SDRW2100001962,SDRW2100001962.1.1.96,SDRW2100001962.1.1.96,identity_high_confidence,1,3.976,3.979875,-0.006125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.96.wav
2021,SDRW2100001962,SDRW2100001962.1.1.97,SDRW2100001962.1.1.97,identity_high_confidence,1,2.533,2.529875,-0.013125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.97.wav
2021,SDRW2100001962,SDRW2100001962.1.1.98,SDRW2100001962.1.1.98,identity_high_confidence,1,3.508,3.51,-0.008,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.98.wav
2021,SDRW2100001962,SDRW2100001962.1.1.99,SDRW2100001962.1.1.99,identity_high_confidence,1,2.768,2.77,-0.008,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.99.wav
2021,SDRW2100001962,SDRW2100001962.1.1.100,SDRW2100001962.1.1.100,identity_high_confidence,1,2.505,2.499875,-0.015125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.100.wav
2021,SDRW2100001962,SDRW2100001962.1.1.101,SDRW2100001962.1.1.101,identity_high_confidence,1,3.007,3.009875,-0.007125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.101.wav
2021,SDRW2100001962,SDRW2100001962.1.1.102,SDRW2100001962.1.1.102,identity_high_confidence,1,1.22,1.219875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.102.wav
2021,SDRW2100001962,SDRW2100001962.1.1.103,SDRW2100001962.1.1.103,identity_high_confidence,1,3.236,3.239875,-0.006125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.103.wav
2021,SDRW2100001962,SDRW2100001962.1.1.104,SDRW2100001962.1.1.104,identity_high_confidence,1,2.844,2.839875,-0.014125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.104.wav
2021,SDRW2100001962,SDRW2100001962.1.1.105,SDRW2100001962.1.1.105,identity_high_confidence,1,1.36,1.359875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.105.wav
2021,SDRW2100001962,SDRW2100001962.1.1.106,SDRW2100001962.1.1.106,identity_high_confidence,1,3.529,3.529875,-0.009125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.106.wav
2021,SDRW2100001962,SDRW2100001962.1.1.107,SDRW2100001962.1.1.107,identity_high_confidence,1,2.748,2.739875,-0.018125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.107.wav
2021,SDRW2100001962,SDRW2100001962.1.1.108,SDRW2100001962.1.1.108,identity_high_confidence,1,0.79,0.79,-0.01,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.108.wav
2021,SDRW2100001962,SDRW2100001962.1.1.109,SDRW2100001962.1.1.109,identity_high_confidence,1,2.505,2.509875,-0.005125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.109.wav
2021,SDRW2100001962,SDRW2100001962.1.1.110,SDRW2100001962.1.1.110,identity_high_confidence,1,1.748,1.749875,-0.008125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.110.wav
2021,SDRW2100001962,SDRW2100001962.1.1.111,SDRW2100001962.1.1.111,identity_high_confidence,1,2.583,2.579875,-0.013125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.111.wav
2021,SDRW2100001962,SDRW2100001962.1.1.112,SDRW2100001962.1.1.112,identity_high_confidence,1,3.26,3.259875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.112.wav
2021,SDRW2100001962,SDRW2100001962.1.1.113,SDRW2100001962.1.1.113,identity_high_confidence,1,2.927,2.929875,-0.007125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.113.wav
2021,SDRW2100001962,SDRW2100001962.1.1.114,SDRW2100001962.1.1.114,identity_high_confidence,1,2.484,2.479875,-0.014125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.114.wav
2021,SDRW2100001962,SDRW2100001962.1.1.115,SDRW2100001962.1.1.115,identity_high_confidence,1,3.078,3.079875,-0.008125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.115.wav
2021,SDRW2100001962,SDRW2100001962.1.1.116,SDRW2100001962.1.1.116,identity_high_confidence,1,2.94,2.939875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.116.wav
2021,SDRW2100001962,SDRW2100001962.1.1.117,SDRW2100001962.1.1.117,identity_high_confidence,1,1.6,1.599875,-0.010125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.117.wav
2021,SDRW2100001962,SDRW2100001962.1.1.118,SDRW2100001962.1.1.118,identity_high_confidence,1,1.871,1.869875,-0.011125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.118.wav
2021,SDRW2100001962,SDRW2100001962.1.1.119,SDRW2100001962.1.1.119,identity_high_confidence,1,0.875,0.879875,-0.005125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.119.wav
2021,SDRW2100001962,SDRW2100001962.1.1.120,SDRW2100001962.1.1.120,identity_high_confidence,1,3.516,3.509875,-0.016125,D:\20_AUDIO\03_wav\individual\2021\SDRW2100001962\SDRW2100001962.1.1.120.wav
