year,speaker_id,utt_id,target_token,eojeol_idx,form,lab_text,eojeol_map_status,tagged_group,morph_signature,candidate_id,pron_hangul,pron_source_field,urimal_id,lexicon_pos,sense_no,match_status,occurrence_mfa_status,match_reason,global_plain_word_status,manual_decision,manual_notes,source_search_master_csv
2020,SD2002454,SDRW2000001983.1.1.304,저희,3,어~ 왜냐하면 저희 동네에,어 왜냐하면 저희 동네에,unique_surface_recovery,저희/NP,저희/NP,3973ab862ad2fbf407358844dda38e91f716594e6703442cb920ccafe2c0fcc0,저히,pron_1,263134,NNG,004,surface_only_pos_mismatch,reference_only,표면형은 같지만 Bareun 품사 NP와 사전 품사 NNG가 다름,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2020\SDRW2000001983.csv
2021,SD2100929,SDRW2100004005.1.1.269,그렇지,1,그렇지 그러니까,그렇지 그러니까,position_exact,그렇/VA+지/EF,그렇/VA+지/EF,3e08824f36a320a45250ce93246c073a8f9e48c014eadb70d1e0536cc346ed06,그러치,pron_1,102438,IC,001,surface_only_morphologically_composed,reference_only,표면 철자는 같지만 여러 형태소로 구성되어 단일 사전 표제어의 발음을 이 occurrence에 적용할 근거가 없음,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2021\SDRW2100004005.csv
2021,SD2101269,SDRW2100003929.1.1.245,열심히,5,지금 갖고 있는 직장에서 열심히 충실하면서 일을 하되,지금 갖고 있는 직장에서 열심히 충실하면서 일을 하되,position_exact,열심히/MAG,열심히/MAG,0aeed42f30923d851085cad09bd55c06ced5f51ec1cc081d89dae6287a0d1292,열씸히,pron_1,229695,MAG,001,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2021\SDRW2100003929.csv
2021,SD2101455,SDRW2100004192.1.1.172,것,8,이상한 트로트 듣고 아저씨 나와가지고 약간 봉춤출 것 같고 그런,이상한 트로트 듣고 아저씨 나와가지고 약간 봉춤출 것 같고 그런,unique_surface_recovery,것/NNB,것/NNB,17dbc24e6d91b2842488ab4432d3bcc81cb468dc311e662f491835ff924f39de,걷,pron_1,3277,NNB,001,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2021\SDRW2100004192.csv
2021,SD2101455,SDRW2100004192.1.1.172,것,8,이상한 트로트 듣고 아저씨 나와가지고 약간 봉춤출 것 같고 그런,이상한 트로트 듣고 아저씨 나와가지고 약간 봉춤출 것 같고 그런,unique_surface_recovery,것/NNB,것/NNB,7b12df16a7967eeb58185f140893ccca528ae4e52252429df14111749ddfe9b5,걷,pron_1,33145,NNB,002,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2021\SDRW2100004192.csv
2021,SD2101455,SDRW2100004192.1.1.172,것,8,이상한 트로트 듣고 아저씨 나와가지고 약간 봉춤출 것 같고 그런,이상한 트로트 듣고 아저씨 나와가지고 약간 봉춤출 것 같고 그런,unique_surface_recovery,것/NNB,것/NNB,94431ab7ee3d28e3f89c01a1a4a1773fd07a80a3c8fde8cfcfdeab0e0084d03d,걷,pron_1,33145,NNB,002,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2021\SDRW2100004192.csv
2021,SD2101455,SDRW2100004192.1.1.172,것,8,이상한 트로트 듣고 아저씨 나와가지고 약간 봉춤출 것 같고 그런,이상한 트로트 듣고 아저씨 나와가지고 약간 봉춤출 것 같고 그런,unique_surface_recovery,것/NNB,것/NNB,d5672186e9f134bf1ad5f46616159c3aeb77c4571a1d7f1d0c2f48fcee6d4cd1,걷,pron_1,63647,NNB,003,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2021\SDRW2100004192.csv
2021,SD2101455,SDRW2100004192.1.1.172,것,8,이상한 트로트 듣고 아저씨 나와가지고 약간 봉춤출 것 같고 그런,이상한 트로트 듣고 아저씨 나와가지고 약간 봉춤출 것 같고 그런,unique_surface_recovery,것/NNB,것/NNB,6efa18397fcd93ef10ae0b64549302ab2e159b0540b91947da62af73acfdb3ef,걷,pron_1,69542,NNB,004,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2021\SDRW2100004192.csv
2021,SD2101455,SDRW2100004192.1.1.172,것,8,이상한 트로트 듣고 아저씨 나와가지고 약간 봉춤출 것 같고 그런,이상한 트로트 듣고 아저씨 나와가지고 약간 봉춤출 것 같고 그런,unique_surface_recovery,것/NNB,것/NNB,ce4aa72be8f209f7ac42614b08d28434a7f6867574aefe936bf8f97c102c67c8,걷,pron_1,71446,NNB,005,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2021\SDRW2100004192.csv
2021,SD2101455,SDRW2100004192.1.1.172,것,8,이상한 트로트 듣고 아저씨 나와가지고 약간 봉춤출 것 같고 그런,이상한 트로트 듣고 아저씨 나와가지고 약간 봉춤출 것 같고 그런,unique_surface_recovery,것/NNB,것/NNB,1a57a7afe6820f8fb3fc7ab7959ddcfda5f663aa434299b9c25deb79a8871dd1,걷,pron_1,72321,NNB,006,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2021\SDRW2100004192.csv
2021,SD2101455,SDRW2100004192.1.1.172,것,8,이상한 트로트 듣고 아저씨 나와가지고 약간 봉춤출 것 같고 그런,이상한 트로트 듣고 아저씨 나와가지고 약간 봉춤출 것 같고 그런,unique_surface_recovery,것/NNB,것/NNB,b4aae764de81a79236dbf63705c9e378759f8066b2e45d3f7af503e9cff8d6d8,걷,pron_1,72321,NNB,006,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2021\SDRW2100004192.csv
2021,SD2101455,SDRW2100004192.1.1.172,약간,6,이상한 트로트 듣고 아저씨 나와가지고 약간 봉춤출 것 같고 그런,이상한 트로트 듣고 아저씨 나와가지고 약간 봉춤출 것 같고 그런,unique_surface_recovery,약간/MAG,약간/MAG,e7cee24b9dd6e012a684d8a8edb4a65eccef2cd01c0eab2e723f1629b7e43013,약깐,pron_1,465299,NNG,001,surface_only_pos_mismatch,reference_only,표면형은 같지만 Bareun 품사 MAG와 사전 품사 NNG가 다름,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2021\SDRW2100004192.csv
2021,SD2101455,SDRW2100004192.1.1.172,약간,6,이상한 트로트 듣고 아저씨 나와가지고 약간 봉춤출 것 같고 그런,이상한 트로트 듣고 아저씨 나와가지고 약간 봉춤출 것 같고 그런,unique_surface_recovery,약간/MAG,약간/MAG,1f60186bdd199eeb7eda0c513684c67b900cf5f8d606af95fa83023280518086,약깐,pron_1,219818,MAG,002,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2021\SDRW2100004192.csv
2021,SD2102072,SDRW2100003809.1.1.206,못,7,근데 나는 약간 그 자리에서 말 못 하고,근데 나는 약간 그 자리에서 말 못 하고,position_exact,못/MAG,못/MAG,0b44eb0d451b9f2dfa9308b5d21f4de7545f25956dc6dcc5373679bb37c033cd,몯,pron_1,153252,NNG,001,surface_only_pos_mismatch,reference_only,표면형은 같지만 Bareun 품사 MAG와 사전 품사 NNG가 다름,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2021\SDRW2100003809.csv
2021,SD2102072,SDRW2100003809.1.1.206,못,7,근데 나는 약간 그 자리에서 말 못 하고,근데 나는 약간 그 자리에서 말 못 하고,position_exact,못/MAG,못/MAG,b133ee650840de3760b501eed6496cb81333bb1e1db9e227be3acd1333caa11c,몯,pron_1,153466,NNG,002,surface_only_pos_mismatch,reference_only,표면형은 같지만 Bareun 품사 MAG와 사전 품사 NNG가 다름,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2021\SDRW2100003809.csv
2021,SD2102072,SDRW2100003809.1.1.206,못,7,근데 나는 약간 그 자리에서 말 못 하고,근데 나는 약간 그 자리에서 말 못 하고,position_exact,못/MAG,못/MAG,86b4e028a006b6e3c4785f8eb8337ee96d1dadd0470209562b500ffbe17980eb,몯,pron_1,568317,NNG,003,surface_only_pos_mismatch,reference_only,표면형은 같지만 Bareun 품사 MAG와 사전 품사 NNG가 다름,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2021\SDRW2100003809.csv
2021,SD2102072,SDRW2100003809.1.1.206,못,7,근데 나는 약간 그 자리에서 말 못 하고,근데 나는 약간 그 자리에서 말 못 하고,position_exact,못/MAG,못/MAG,bb657119b167a8ec3a36fd175322266137ced630c21ca806f79a98dfc3c51307,몯,pron_1,1633295,NNG,009,surface_only_pos_mismatch,reference_only,표면형은 같지만 Bareun 품사 MAG와 사전 품사 NNG가 다름,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2021\SDRW2100003809.csv
2021,SD2102072,SDRW2100003809.1.1.206,약간,3,근데 나는 약간 그 자리에서 말 못 하고,근데 나는 약간 그 자리에서 말 못 하고,position_exact,약간/MAG,약간/MAG,e7cee24b9dd6e012a684d8a8edb4a65eccef2cd01c0eab2e723f1629b7e43013,약깐,pron_1,465299,NNG,001,surface_only_pos_mismatch,reference_only,표면형은 같지만 Bareun 품사 MAG와 사전 품사 NNG가 다름,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2021\SDRW2100003809.csv
2021,SD2102072,SDRW2100003809.1.1.206,약간,3,근데 나는 약간 그 자리에서 말 못 하고,근데 나는 약간 그 자리에서 말 못 하고,position_exact,약간/MAG,약간/MAG,1f60186bdd199eeb7eda0c513684c67b900cf5f8d606af95fa83023280518086,약깐,pron_1,219818,MAG,002,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2021\SDRW2100003809.csv
2021,SD2102126,SDRW2100004229.1.1.95,작은,2,그냥 작은 회사라도,그냥 작은 회사라도,position_exact,작/VA+은/ETM,작/VA+은/ETM,a66196633cb10e4c0596787c937d918d1b3779cf99dda096f632965da4e1f866,자근,pron_1,1476724,NNG,002,surface_only_morphologically_composed,reference_only,표면 철자는 같지만 여러 형태소로 구성되어 단일 사전 표제어의 발음을 이 occurrence에 적용할 근거가 없음,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2021\SDRW2100004229.csv
2022,SD2200258,SDRW2200000665.1.1.245,솔직히,3,식혜랑 수정과는 솔직히 수제라고 하는데 너무 달았거든.,식혜랑 수정과는 솔직히 수제라고 하는데 너무 달았거든,position_exact,솔직히/MAG,솔직히/MAG,e226ebba0c62644899e68ba9bb7d41134b76ce8e56606ddd8e33d50a6631ec77,솔찌키,pron_1,199962,MAG,001,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2022\SDRW2200000665.csv
2022,SD2200898,SDRW2200001699.1.1.92,거의,3,샤워할 때는 거의 노래를 듣는 편이지.,샤워할 때는 거의 노래를 듣는 편이지,position_exact,거의/MAG,거의/MAG,529f5f5a57341158ccf7d13da1313928bb84fa8b70d1d47e6b80a065bc1a9593,거이,pron_2,413024,NNG,001,surface_only_pos_mismatch,reference_only,표면형은 같지만 Bareun 품사 MAG와 사전 품사 NNG가 다름,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2022\SDRW2200001699.csv
2022,SD2200898,SDRW2200001699.1.1.92,거의,3,샤워할 때는 거의 노래를 듣는 편이지.,샤워할 때는 거의 노래를 듣는 편이지,position_exact,거의/MAG,거의/MAG,29acd9e566341470f8ac050a084c7c74093290c4700de865cc85b76dec85c1db,거이,pron_2,82597,MAG,002,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2022\SDRW2200001699.csv
2022,SD2201098,SDRW2200000999.1.1.133,열심히,9,어 게 사람마다 보는 관점이 다르잖아. 그래서 내가 열심히 만든 걸,어 게 사람마다 보는 관점이 다르잖아 그래서 내가 열심히 만든 걸,position_exact,열심히/MAG,열심히/MAG,0aeed42f30923d851085cad09bd55c06ced5f51ec1cc081d89dae6287a0d1292,열씸히,pron_1,229695,MAG,001,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2022\SDRW2200000999.csv
2022,SD2201450,SDRW2200000842.1.1.184,그렇지만,2,응 그렇지만 내가 제주도를,응 그렇지만 내가 제주도를,position_exact,그렇지만/MAJ,그렇지만/MAJ,74f646c3aad521e6419cd1dbe5284db434bd2842cb06b848f1417f1ce209b587,그러치만,pron_1,102440,MAG,001,surface_only_pos_mismatch,reference_only,표면형은 같지만 Bareun 품사 MAJ와 사전 품사 MAG가 다름,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2022\SDRW2200000842.csv
2022,SD2202208,SDRW2200002747.1.1.144,솔직히,4,그게 이제 난 솔직히 아빠가 안 가도 된다 하면은,그게 이제 난 솔직히 아빠가 안 가도 된다 하면은,position_exact,솔직히/MAG,솔직히/MAG,e226ebba0c62644899e68ba9bb7d41134b76ce8e56606ddd8e33d50a6631ec77,솔찌키,pron_1,199962,MAG,001,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2022\SDRW2200002747.csv
2023,SD2300005,SDRW2300000008.1.1.238,막연히,2,진짜 막연히,진짜 막연히,position_exact,막연히/MAG,막연히/MAG,d98d42776ca9a3dd005b6461e6ed3ebdde6de9b00c0e4833e07cf5a9765b82a2,마견히,pron_1,403948,MAG,001,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300000008.csv
2023,SD2300005,SDRW2300000008.1.1.238,막연히,2,진짜 막연히,진짜 막연히,position_exact,막연히/MAG,막연히/MAG,dc72880f11ec2a2e601ffe8253d628dd79bcfd5fc17239cb16f997648362fa13,마견히,pron_1,408323,MAG,002,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300000008.csv
2023,SD2300170,SDRW2300000171.1.1.108,그것,7,아 방금 동생이 얘기한 것처럼 우리도 그것 때문에 갈등을,아 방금 동생이 얘기한 것처럼 우리도 그것 때문에 갈등을,position_exact,그것/NP,그것/NP,b93b4f5fd78e6a6eda5c9e2f330e849d8da892f0e695ad75c999cec41b5e6e46,그걷,pron_1,7150,NP,001,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,둘 다 무난,A가 좀 더 유성음을 반영함,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300000171.csv
2023,SD2300170,SDRW2300000171.1.1.108,그것,7,아 방금 동생이 얘기한 것처럼 우리도 그것 때문에 갈등을,아 방금 동생이 얘기한 것처럼 우리도 그것 때문에 갈등을,position_exact,그것/NP,그것/NP,882830658d1ef18cba4795e17a6e4700b4f2c7c5b19a870f7e2d0bd7a231525c,그걷,pron_1,7150,NP,001,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,둘 다 무난,A가 좀 더 유성음을 반영함,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300000171.csv
2023,SD2300170,SDRW2300000171.1.1.108,그것,7,아 방금 동생이 얘기한 것처럼 우리도 그것 때문에 갈등을,아 방금 동생이 얘기한 것처럼 우리도 그것 때문에 갈등을,position_exact,그것/NP,그것/NP,a04cfa03371b051da804594ad28038dbe2bced9734fb95c30e152922fdcf1791,그걷,pron_1,35122,NP,002,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,둘 다 무난,A가 좀 더 유성음을 반영함,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300000171.csv
2023,SD2300170,SDRW2300000171.1.1.108,그것,7,아 방금 동생이 얘기한 것처럼 우리도 그것 때문에 갈등을,아 방금 동생이 얘기한 것처럼 우리도 그것 때문에 갈등을,position_exact,그것/NP,그것/NP,03f40218998e23f0b032badc3c355f9dc3a04b3f58a60d64de9fdcab0b03b05e,그걷,pron_1,63253,NP,003,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,둘 다 무난,A가 좀 더 유성음을 반영함,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300000171.csv
2023,SD2300170,SDRW2300000171.1.1.108,그것,7,아 방금 동생이 얘기한 것처럼 우리도 그것 때문에 갈등을,아 방금 동생이 얘기한 것처럼 우리도 그것 때문에 갈등을,position_exact,그것/NP,그것/NP,50d76c1feb05ec70c8ca01e913b8c6a7ea74b2bc026b9a344eb1ad118fb6e78a,그걷,pron_1,69074,NP,004,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,둘 다 무난,A가 좀 더 유성음을 반영함,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300000171.csv
2023,SD2300170,SDRW2300000171.1.1.108,그것,7,아 방금 동생이 얘기한 것처럼 우리도 그것 때문에 갈등을,아 방금 동생이 얘기한 것처럼 우리도 그것 때문에 갈등을,position_exact,그것/NP,그것/NP,ba149d0e89d3792c69caef9a316c02531b10d461de5963e32fac14b5d49dc533,그걷,pron_1,1304942,NNG,005,surface_only_pos_mismatch,reference_only,표면형은 같지만 Bareun 품사 NP와 사전 품사 NNG가 다름,pending_full_occurrence_audit,둘 다 무난,A가 좀 더 유성음을 반영함,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300000171.csv
2023,SD2300824,SDRW2300000839.1.1.168,못,12,손톱에 더 신경을 쓰는 거 같긴 했는데 요새도 손톱은 잘 신경을 못 쓰고 있긴 합니다.,손톱에 더 신경을 쓰는 거 같긴 했는데 요새도 손톱은 잘 신경을 못 쓰고 있긴 합니다,position_exact,못/MAG,못/MAG,0b44eb0d451b9f2dfa9308b5d21f4de7545f25956dc6dcc5373679bb37c033cd,몯,pron_1,153252,NNG,001,surface_only_pos_mismatch,reference_only,표면형은 같지만 Bareun 품사 MAG와 사전 품사 NNG가 다름,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300000839.csv
2023,SD2300824,SDRW2300000839.1.1.168,못,12,손톱에 더 신경을 쓰는 거 같긴 했는데 요새도 손톱은 잘 신경을 못 쓰고 있긴 합니다.,손톱에 더 신경을 쓰는 거 같긴 했는데 요새도 손톱은 잘 신경을 못 쓰고 있긴 합니다,position_exact,못/MAG,못/MAG,b133ee650840de3760b501eed6496cb81333bb1e1db9e227be3acd1333caa11c,몯,pron_1,153466,NNG,002,surface_only_pos_mismatch,reference_only,표면형은 같지만 Bareun 품사 MAG와 사전 품사 NNG가 다름,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300000839.csv
2023,SD2300824,SDRW2300000839.1.1.168,못,12,손톱에 더 신경을 쓰는 거 같긴 했는데 요새도 손톱은 잘 신경을 못 쓰고 있긴 합니다.,손톱에 더 신경을 쓰는 거 같긴 했는데 요새도 손톱은 잘 신경을 못 쓰고 있긴 합니다,position_exact,못/MAG,못/MAG,86b4e028a006b6e3c4785f8eb8337ee96d1dadd0470209562b500ffbe17980eb,몯,pron_1,568317,NNG,003,surface_only_pos_mismatch,reference_only,표면형은 같지만 Bareun 품사 MAG와 사전 품사 NNG가 다름,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300000839.csv
2023,SD2300824,SDRW2300000839.1.1.168,못,12,손톱에 더 신경을 쓰는 거 같긴 했는데 요새도 손톱은 잘 신경을 못 쓰고 있긴 합니다.,손톱에 더 신경을 쓰는 거 같긴 했는데 요새도 손톱은 잘 신경을 못 쓰고 있긴 합니다,position_exact,못/MAG,못/MAG,bb657119b167a8ec3a36fd175322266137ced630c21ca806f79a98dfc3c51307,몯,pron_1,1633295,NNG,009,surface_only_pos_mismatch,reference_only,표면형은 같지만 Bareun 품사 MAG와 사전 품사 NNG가 다름,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300000839.csv
2023,SD2301576,SDRW2300001404.1.1.42,열심히,2,더 열심히 해야 되겠단 생각이 들어.,더 열심히 해야 되겠단 생각이 들어,position_exact,열심히/MAG,열심히/MAG,0aeed42f30923d851085cad09bd55c06ced5f51ec1cc081d89dae6287a0d1292,열씸히,pron_1,229695,MAG,001,exact_single_morph_pos,eligible_occurrence_candidate,단일 형태소 표면형과 품사가 사전 표제어와 정확히 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300001404.csv
2023,SD2302150,SDRW2300001957.1.1.97,갖다,7,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,unique_surface_recovery,갖/VV+다/EF,갖/VV+다/EF,10485e721174ab7267e9e3fe8604a45d12feebc82c7ec38e9152a46db0685654,갇따,pron_1,29281,VV,001,predicate_dictionary_form_pos,eligible_occurrence_candidate,용언 어간+다/EF가 사전 -다 표제어와 품사까지 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300001957.csv
2023,SD2302150,SDRW2300001957.1.1.97,갖다,7,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,unique_surface_recovery,갖/VV+다/EF,갖/VV+다/EF,882c11a0d312bb80acf48c21886259e315a01053b32c95a0b84451fd689b57ef,갇따,pron_1,79579,VV,002,predicate_dictionary_form_pos,eligible_occurrence_candidate,용언 어간+다/EF가 사전 -다 표제어와 품사까지 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300001957.csv
2023,SD2302150,SDRW2300001957.1.1.97,갖다,7,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,unique_surface_recovery,갖/VV+다/EF,갖/VV+다/EF,225f296d00cbbfb4a242890bb1fc84a6fbfb0172e7d8b63a88519824c52dbe20,갇따,pron_1,79578,VV,003,predicate_dictionary_form_pos,eligible_occurrence_candidate,용언 어간+다/EF가 사전 -다 표제어와 품사까지 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300001957.csv
2023,SD2302150,SDRW2300001957.1.1.97,갖다,7,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,unique_surface_recovery,갖/VV+다/EF,갖/VV+다/EF,1e4731c23587aa4970aa1c34190e89632118f39e4b884486b1bbf56cb17f484c,갇따,pron_1,79578,VV,003,predicate_dictionary_form_pos,eligible_occurrence_candidate,용언 어간+다/EF가 사전 -다 표제어와 품사까지 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300001957.csv
2023,SD2302150,SDRW2300001957.1.1.97,갖다,7,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,unique_surface_recovery,갖/VV+다/EF,갖/VV+다/EF,7230cd8ef6e373e10b94b9c93e55aa94f647d95ee6174525e543d722ac5deaaf,갇따,pron_1,79533,VV,004,predicate_dictionary_form_pos,eligible_occurrence_candidate,용언 어간+다/EF가 사전 -다 표제어와 품사까지 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300001957.csv
2023,SD2302150,SDRW2300001957.1.1.97,갖다,7,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,성장할 수 있는 성장분으로써의 그런 기회를 갖다 만들어 줄 수도 있고,unique_surface_recovery,갖/VV+다/EF,갖/VV+다/EF,a3715784509d98362f39b535afb9c3cce4990ff75f9593d06ea44c7fe016b560,갇따,pron_1,61129,VV,005,predicate_dictionary_form_pos,eligible_occurrence_candidate,용언 어간+다/EF가 사전 -다 표제어와 품사까지 일치,pending_full_occurrence_audit,,,D:\10_LAYERS\05_search_master_pre_mfa_staging\pre_mfa_v1_20260725\2023\SDRW2300001957.csv
