year,session_id,utt_id,reason,lab_path,lab_bytes,wav_path,wav_exists
2020,SDRW2000000257,SDRW2000000257.1.1.285,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.285.lab,52,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.285.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.286,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.286.lab,40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.286.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.287,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.287.lab,29,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.287.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.288,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.288.lab,33,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.288.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.289,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.289.lab,26,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.289.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.29,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.29.lab,22,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.29.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.290,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.290.lab,20,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.290.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.292,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.292.lab,13,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.292.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.293,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.293.lab,46,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.293.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.294,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.294.lab,60,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.294.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.295,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.295.lab,25,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.295.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.296,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.296.lab,35,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.296.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.297,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.297.lab,13,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.297.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.299,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.299.lab,13,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.299.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.30,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.30.lab,25,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.30.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.300,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.300.lab,16,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.300.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.301,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.301.lab,19,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.301.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.302,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.302.lab,51,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.302.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.303,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.303.lab,75,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.303.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.304,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.304.lab,23,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.304.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.306,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.306.lab,47,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.306.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.32,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.32.lab,32,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.32.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.33,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.33.lab,56,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.33.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.334,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.334.lab,19,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.334.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.336,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.336.lab,29,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.336.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.337,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.337.lab,32,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.337.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.338,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.338.lab,19,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.338.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.339,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.339.lab,19,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.339.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.34,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.34.lab,20,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.34.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.340,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.340.lab,54,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.340.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.341,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.341.lab,26,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.341.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.342,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.342.lab,61,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.342.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.343,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.343.lab,20,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.343.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.344,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.344.lab,32,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.344.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.345,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.345.lab,60,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.345.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.346,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.346.lab,44,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.346.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.347,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.347.lab,23,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.347.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.348,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.348.lab,33,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.348.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.349,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.349.lab,33,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.349.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.35,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.35.lab,39,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.35.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.350,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.350.lab,23,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.350.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.351,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.351.lab,46,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.351.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.352,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.352.lab,32,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.352.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.354,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.354.lab,20,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.354.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.355,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.355.lab,51,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.355.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.356,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.356.lab,49,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.356.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.357,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.357.lab,45,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.357.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.37,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.37.lab,31,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.37.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.39,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.39.lab,65,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.39.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.395,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.395.lab,39,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.395.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.396,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.396.lab,57,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.396.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.397,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.397.lab,44,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.397.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.398,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.398.lab,36,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.398.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.399,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.399.lab,13,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.399.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.400,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.400.lab,15,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.400.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.401,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.401.lab,32,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.401.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.402,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.402.lab,42,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.402.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.403,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.403.lab,41,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.403.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.404,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.404.lab,19,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.404.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.405,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.405.lab,16,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.405.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.406,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.406.lab,28,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.406.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.407,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.407.lab,23,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.407.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.408,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.408.lab,36,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.408.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.410,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.410.lab,49,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.410.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.412,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.412.lab,19,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.412.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.413,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.413.lab,36,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.413.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.414,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.414.lab,16,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.414.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.415,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.415.lab,46,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.415.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.416,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.416.lab,18,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.416.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.417,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.417.lab,36,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.417.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.418,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.418.lab,29,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.418.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.419,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.419.lab,40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.419.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.420,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.420.lab,25,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.420.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.421,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.421.lab,34,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.421.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.424,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.424.lab,32,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.424.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.425,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.425.lab,45,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.425.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.426,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.426.lab,43,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.426.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.427,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.427.lab,23,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.427.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.429,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.429.lab,26,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.429.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.430,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.430.lab,16,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.430.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.431,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.431.lab,65,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.431.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.5,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.5.lab,18,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.5.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.6,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.6.lab,53,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.6.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.64,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.64.lab,59,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.64.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.65,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.65.lab,19,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.65.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.66,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.66.lab,40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.66.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.67,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.67.lab,16,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.67.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.68,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.68.lab,35,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.68.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.7,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.7.lab,29,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.7.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.70,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.70.lab,68,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.70.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.71,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.71.lab,39,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.71.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.72,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.72.lab,41,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.72.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.73,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.73.lab,13,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.73.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.74,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.74.lab,19,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.74.wav,True
2020,SDRW2000000257,SDRW2000000257.1.1.76,no_textgrid_after_beam10_retry40,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.76.lab,29,D:\20_AUDIO\03_wav\individual\2020\SDRW2000000257\SDRW2000000257.1.1.76.wav,True
